eve_id,id,max_off,mean_prob,dzmax,dzmin,max,lon,lat,Location,LocationCount,max_absdz,event_type,importance,uniform_wt,gridcount,grid_id
E02020N3739E02658N3366-BS-M732_E02226N3580_D010_S022D50R090_A002108_S017,BS_manning003/E02020N3739E02658N3366-BS-M732_E02226N3580_D010_S022D50R090_A002108_S017,0.29,2.892647246355191e-09,0.001,0.001,1.615,22.2667,35.8036,35802226,5.0,0.001,1.0,8.388677014430053e-10,1.8674136321195144e-05,373.0,"35.717,22.062"
E01964N3926E02184N3685-BS-M732_E02045N3760_D115_S337D30R090_A002108_S017,BS_manning003/E01964N3926E02184N3685-BS-M732_E02045N3760_D115_S337D30R090_A002108_S017,0.16,4.504792514842353e-08,0.001,0.001,1.009,20.4527,37.6022,37602045,34.0,0.001,1.0,7.2076680237477656e-09,1.8674136321195144e-05,222.0,"37.367,20.412"
E01964N3926E02184N3685-BS-M707_E02040N3737_D010_S337D50R090_A001194_S013,BS_manning003/E01964N3926E02184N3685-BS-M707_E02040N3737_D010_S337D50R090_A001194_S013,0.08,1.0960692038829138e-07,0.001,0.001,0.588,20.4002,37.3774,37372040,20.0,0.001,1.0,8.768553631063311e-09,1.8674136321195144e-05,142.0,"37.367,20.082"
E01964N3926E02184N3685-BS-M732_E02050N3782_D115_S337D30R090_A002108_S017,BS_manning003/E01964N3926E02184N3685-BS-M732_E02050N3782_D115_S337D30R090_A002108_S017,0.16,9.96859994905761e-07,0.001,0.001,0.848,20.5057,37.8271,37822050,19.0,0.001,1.0,1.5949759918492176e-07,1.8674136321195144e-05,67.0,"37.697,20.412"
E01964N3926E02184N3685-BS-M707_E02045N3760_D010_S157D50R090_A001194_S013,BS_manning003/E01964N3926E02184N3685-BS-M707_E02045N3760_D010_S157D50R090_A001194_S013,0.13,3.07814084193239e-07,0.001,0.001,0.784,20.4527,37.6022,37602045,34.0,0.001,1.0,4.0015830945121074e-08,1.8674136321195144e-05,222.0,"37.367,20.412"
E02113N3823E02873N3483-BS-M754_E02309N3580_D010_S157D70R270_A003524_S022,BS_manning003/E02113N3823E02873N3483-BS-M754_E02309N3580_D010_S157D70R270_A003524_S022,0.3,1.9258270422392214e-07,0.001,0.001,1.183,23.0983,35.8036,35802309,5.0,0.001,1.0,5.777481126717664e-08,1.8674136321195144e-05,387.0,"35.717,23.052"
E02020N3739E02658N3366-BS-M732_E02198N3580_D010_S022D50R270_A002108_S017,BS_manning003/E02020N3739E02658N3366-BS-M732_E02198N3580_D010_S022D50R270_A002108_S017,0.31,5.914195569390564e-09,0.001,0.001,1.285,21.9894,35.8036,35802198,9.0,0.001,1.0,1.8334006265110748e-09,1.8674136321195144e-05,412.0,"35.717,21.732"
E01964N3926E02184N3685-BS-M732_E02068N3737_D010_S337D30R090_A002108_S017,BS_manning003/E01964N3926E02184N3685-BS-M732_E02068N3737_D010_S337D30R090_A002108_S017,0.12,3.700479887344419e-08,0.001,0.001,0.697,20.6831,37.3774,37372068,7.0,0.001,1.0,4.440575864813303e-09,1.8674136321195144e-05,222.0,"37.367,20.412"
E02020N3739E02658N3366-BS-M754_E02126N3625_D010_S022D50R090_A003524_S022,BS_manning003/E02020N3739E02658N3366-BS-M754_E02126N3625_D010_S022D50R090_A003524_S022,0.61,8.286224738087839e-10,0.001,-0.001,2.479,21.2617,36.2533,36252126,2.0,0.001,1.0,5.054597090233582e-10,1.8674136321195144e-05,417.0,"36.047,21.072"
E01849N3766E02950N3220-BS-M707_E02110N3557_D010_S022D50R090_A001194_S013,BS_manning003/E01849N3766E02950N3220-BS-M707_E02110N3557_D010_S022D50R090_A001194_S013,0.18,1.2995182190839544e-08,0.001,0.001,1.283,21.1067,35.5788,35572110,3.0,0.001,1.0,2.339132794351118e-09,1.8674136321195144e-05,216.0,"35.387,21.072"
E02020N3739E02658N3366-BS-M732_E02171N3580_D010_S022D50R090_A002108_S017,BS_manning003/E02020N3739E02658N3366-BS-M732_E02171N3580_D010_S022D50R090_A002108_S017,0.42,3.703614573075201e-09,0.001,0.001,1.891,21.7122,35.8036,35802171,10.0,0.001,1.0,1.5555181206915845e-09,1.8674136321195144e-05,416.0,"35.717,21.402"
E01964N3926E02184N3685-BS-M707_E02050N3782_D010_S157D90R270_A001194_S013,BS_manning003/E01964N3926E02184N3685-BS-M707_E02050N3782_D010_S157D90R270_A001194_S013,0.19,8.784599915848885e-08,0.001,0.001,0.827,20.5057,37.8271,37822050,19.0,0.001,1.0,1.6690739840112883e-08,1.8674136321195144e-05,67.0,"37.697,20.412"
E02020N3739E02658N3366-BS-M732_E02248N3557_D010_S022D50R090_A002108_S017,BS_manning003/E02020N3739E02658N3366-BS-M732_E02248N3557_D010_S022D50R090_A002108_S017,0.36,3.245048838322593e-09,0.001,0.001,1.652,22.4889,35.5788,35572248,3.0,0.001,1.0,1.1682175817961335e-09,1.8674136321195144e-05,404.0,"35.387,22.392"
E01964N3926E02184N3685-BS-M707_E02016N3760_D010_S337D50R270_A001194_S013,BS_manning003/E01964N3926E02184N3685-BS-M707_E02016N3760_D010_S337D50R270_A001194_S013,0.12,5.436892578572687e-08,0.001,0.001,0.718,20.1689,37.6022,37602016,22.0,0.001,1.0,6.524271094287224e-09,1.8674136321195144e-05,142.0,"37.367,20.082"
E01964N3926E02184N3685-BS-M707_E02040N3737_D010_S157D90R270_A001194_S013,BS_manning003/E01964N3926E02184N3685-BS-M707_E02040N3737_D010_S157D90R270_A001194_S013,0.12,5.6533193592270285e-08,0.001,0.001,0.542,20.4002,37.3774,37372040,20.0,0.001,1.0,6.7839832310724336e-09,1.8674136321195144e-05,142.0,"37.367,20.082"
E01964N3926E02184N3685-BS-M707_E02016N3760_D010_S157D50R090_A001194_S013,BS_manning003/E01964N3926E02184N3685-BS-M707_E02016N3760_D010_S157D50R090_A001194_S013,0.11,1.615912184834081e-07,0.001,0.001,0.864,20.1689,37.6022,37602016,22.0,0.001,1.0,1.7775034033174892e-08,1.8674136321195144e-05,142.0,"37.367,20.082"
E01964N3926E02184N3685-BS-M707_E02016N3760_D010_S337D50R090_A001194_S013,BS_manning003/E01964N3926E02184N3685-BS-M707_E02016N3760_D010_S337D50R090_A001194_S013,0.16,8.767831461435433e-08,0.001,0.001,0.917,20.1689,37.6022,37602016,22.0,0.001,1.0,1.4028530338296694e-08,1.8674136321195144e-05,142.0,"37.367,20.082"
E02020N3739E02658N3366-BS-M754_E02176N3602_D010_S022D50R090_A003524_S022,BS_manning003/E02020N3739E02658N3366-BS-M754_E02176N3602_D010_S022D50R090_A003524_S022,0.58,1.5438541543804504e-09,0.001,0.001,2.59,21.7655,36.0284,36022176,9.0,0.001,1.0,8.954354095406612e-10,1.8674136321195144e-05,412.0,"35.717,21.732"
E02113N3823E02873N3483-BS-M774_E02309N3580_D010_S157D70R270_A005608_S028,BS_manning003/E02113N3823E02873N3483-BS-M774_E02309N3580_D010_S157D70R270_A005608_S028,0.41,2.9509104131140824e-08,0.001,0.001,1.485,23.0983,35.8036,35802309,5.0,0.001,1.0,1.2098732693767737e-08,1.8674136321195144e-05,387.0,"35.717,23.052"
E01964N3926E02184N3685-BS-M680_E02022N3782_D075_S337D30R090_A000638_S009,BS_manning003/E01964N3926E02184N3685-BS-M680_E02022N3782_D075_S337D30R090_A000638_S009,0.05,6.912362692411593e-06,0.001,0.001,0.361,20.221,37.8271,37822022,34.0,0.001,1.0,3.4561813462057964e-07,1.8674136321195144e-05,85.0,"37.697,20.082"
E02020N3739E02658N3366-BS-M732_E02154N3625_D010_S022D50R090_A002108_S017,BS_manning003/E02020N3739E02658N3366-BS-M732_E02154N3625_D010_S022D50R090_A002108_S017,0.28,3.78896490503608e-09,0.001,0.001,1.638,21.5405,36.2533,36252154,8.0,0.001,1.0,1.0609101734101027e-09,1.8674136321195144e-05,372.0,"36.047,21.402"
E01964N3926E02184N3685-BS-M732_E02045N3760_D010_S292D30R090_A002108_S017,BS_manning003/E01964N3926E02184N3685-BS-M732_E02045N3760_D010_S292D30R090_A002108_S017,0.1,9.263577644184032e-07,0.001,0.001,0.578,20.4527,37.6022,37602045,34.0,0.001,1.0,9.263577644184033e-08,1.8674136321195144e-05,222.0,"37.367,20.412"
E01964N3926E02184N3685-BS-M707_E02045N3760_D010_S337D30R090_A001194_S013,BS_manning003/E01964N3926E02184N3685-BS-M707_E02045N3760_D010_S337D30R090_A001194_S013,0.09,3.650657807677334e-07,0.001,0.001,0.609,20.4527,37.6022,37602045,34.0,0.001,1.0,3.285592026909601e-08,1.8674136321195144e-05,222.0,"37.367,20.412"
E02020N3739E02658N3366-BS-M732_E02165N3557_D010_S022D50R090_A002108_S017,BS_manning003/E02020N3739E02658N3366-BS-M732_E02165N3557_D010_S022D50R090_A002108_S017,0.42,2.229141127438291e-09,0.001,0.001,1.961,21.6596,35.5788,35572165,5.0,0.001,1.0,9.362392735240821e-10,1.8674136321195144e-05,304.0,"35.387,21.402"
E01964N3926E02184N3685-BS-M754_E02011N3737_D010_S292D30R090_A003524_S022,BS_manning003/E01964N3926E02184N3685-BS-M754_E02011N3737_D010_S292D30R090_A003524_S022,0.1,8.816459475894772e-08,0.001,0.001,0.833,20.1173,37.3774,37372011,12.0,0.001,1.0,8.816459475894773e-09,1.8674136321195144e-05,142.0,"37.367,20.082"
E02020N3739E02658N3366-BS-M707_E02204N3602_D010_S022D50R090_A001194_S013,BS_manning003/E02020N3739E02658N3366-BS-M707_E02204N3602_D010_S022D50R090_A001194_S013,0.14,2.6107974542967988e-08,0.001,0.001,0.987,22.0435,36.0284,36022204,4.0,0.001,1.0,3.6551164360155185e-09,1.8674136321195144e-05,412.0,"35.717,21.732"
E01964N3926E02184N3685-BS-M732_E02073N3760_D115_S337D30R090_A002108_S017,BS_manning003/E01964N3926E02184N3685-BS-M732_E02073N3760_D115_S337D30R090_A002108_S017,0.13,9.785598651057753e-08,0.001,0.001,0.854,20.7364,37.6022,37602073,16.0,0.001,1.0,1.2721278246375078e-08,1.8674136321195144e-05,222.0,"37.367,20.412"
E01964N3926E02184N3685-BS-M754_E02022N3782_D010_S157D90R270_A003524_S022,BS_manning003/E01964N3926E02184N3685-BS-M754_E02022N3782_D010_S157D90R270_A003524_S022,0.67,2.578219523730583e-09,0.001,0.001,2.697,20.221,37.8271,37822022,34.0,0.001,1.0,1.7274070808994908e-09,1.8674136321195144e-05,85.0,"37.697,20.082"
E02020N3739E02658N3366-BS-M707_E02148N3602_D010_S022D70R090_A001194_S013,BS_manning003/E02020N3739E02658N3366-BS-M707_E02148N3602_D010_S022D70R090_A001194_S013,0.2,5.330913527627536e-09,0.001,0.001,1.247,21.4875,36.0284,36022148,8.0,0.001,1.0,1.0661827055255073e-09,1.8674136321195144e-05,416.0,"35.717,21.402"
E01964N3926E02184N3685-BS-M732_E02022N3782_D010_S157D70R090_A002108_S017,BS_manning003/E01964N3926E02184N3685-BS-M732_E02022N3782_D010_S157D70R090_A002108_S017,0.2,2.43247489609749e-08,0.001,0.001,1.479,20.221,37.8271,37822022,34.0,0.001,1.0,4.86494979219498e-09,1.8674136321195144e-05,85.0,"37.697,20.082"
E02020N3739E02658N3366-BS-M707_E02198N3580_D010_S022D50R090_A001194_S013,BS_manning003/E02020N3739E02658N3366-BS-M707_E02198N3580_D010_S022D50R090_A001194_S013,0.16,2.294749792822277e-08,0.001,0.001,1.074,21.9894,35.8036,35802198,9.0,0.001,1.0,3.671599668515643e-09,1.8674136321195144e-05,412.0,"35.717,21.732"
E01964N3926E02184N3685-BS-M732_E02040N3737_D115_S337D30R090_A002108_S017,BS_manning003/E01964N3926E02184N3685-BS-M732_E02040N3737_D115_S337D30R090_A002108_S017,0.14,1.6317684427152932e-07,0.001,0.001,0.83,20.4002,37.3774,37372040,20.0,0.001,1.0,2.2844758198014108e-08,1.8674136321195144e-05,142.0,"37.367,20.082"
E02020N3739E02658N3366-BS-M754_E02165N3557_D010_S022D50R090_A003524_S022,BS_manning003/E02020N3739E02658N3366-BS-M754_E02165N3557_D010_S022D50R090_A003524_S022,0.76,8.473709747329397e-10,0.001,0.001,3.014,21.6596,35.5788,35572165,5.0,0.001,1.0,6.440019407970342e-10,1.8674136321195144e-05,304.0,"35.387,21.402"
E01964N3926E02184N3685-BS-M732_E02022N3782_D010_S337D50R090_A002108_S017,BS_manning003/E01964N3926E02184N3685-BS-M732_E02022N3782_D010_S337D50R090_A002108_S017,0.34,1.8232430990927052e-08,0.001,0.001,1.639,20.221,37.8271,37822022,34.0,0.001,1.0,6.199026536915198e-09,1.8674136321195144e-05,85.0,"37.697,20.082"
E01964N3926E02184N3685-BS-M754_E02016N3760_D010_S337D30R090_A003524_S022,BS_manning003/E01964N3926E02184N3685-BS-M754_E02016N3760_D010_S337D30R090_A003524_S022,0.33,6.269671654190597e-09,-0.001,-0.001,1.967,20.1689,37.6022,37602016,22.0,0.001,1.0,2.068991645882897e-09,1.8674136321195144e-05,142.0,"37.367,20.082"
E02020N3739E02658N3366-BS-M754_E02271N3535_D010_S022D50R090_A003524_S022,BS_manning003/E02020N3739E02658N3366-BS-M754_E02271N3535_D010_S022D50R090_A003524_S022,0.55,1.5782928685919402e-09,0.001,0.001,1.972,22.7101,35.3539,35352271,3.0,0.001,1.0,8.680610777255672e-10,1.8674136321195144e-05,367.0,"35.057,22.392"
E01964N3926E02184N3685-BS-M707_E02050N3782_D010_S337D30R090_A001194_S013,BS_manning003/E01964N3926E02184N3685-BS-M707_E02050N3782_D010_S337D30R090_A001194_S013,0.1,8.015142645442603e-06,0.001,0.001,0.655,20.5057,37.8271,37822050,19.0,0.001,1.0,8.015142645442603e-07,1.8674136321195144e-05,67.0,"37.697,20.412"
E02020N3739E02658N3366-BS-M732_E02176N3602_D010_S022D50R090_A002108_S017,BS_manning003/E02020N3739E02658N3366-BS-M732_E02176N3602_D010_S022D50R090_A002108_S017,0.33,3.971624389060167e-09,0.001,0.001,1.771,21.7655,36.0284,36022176,9.0,0.001,1.0,1.310636048389855e-09,1.8674136321195144e-05,412.0,"35.717,21.732"
E01964N3926E02184N3685-BS-M707_E02045N3760_D010_S292D30R090_A001194_S013,BS_manning003/E01964N3926E02184N3685-BS-M707_E02045N3760_D010_S292D30R090_A001194_S013,0.07,7.454236299530531e-06,0.001,0.001,0.416,20.4527,37.6022,37602045,34.0,0.001,1.0,5.217965409671372e-07,1.8674136321195144e-05,222.0,"37.367,20.412"
E02020N3739E02658N3366-BS-M707_E02138N3557_D010_S022D50R090_A001194_S013,BS_manning003/E02020N3739E02658N3366-BS-M707_E02138N3557_D010_S022D50R090_A001194_S013,0.2,1.7991111826386222e-08,0.001,0.001,1.263,21.3831,35.5788,35572138,8.0,0.001,1.0,3.5982223652772446e-09,1.8674136321195144e-05,216.0,"35.387,21.072"
E01964N3926E02184N3685-BS-M732_E02073N3760_D010_S337D30R090_A002108_S017,BS_manning003/E01964N3926E02184N3685-BS-M732_E02073N3760_D010_S337D30R090_A002108_S017,0.14,9.785598651057753e-08,0.001,0.001,0.961,20.7364,37.6022,37602073,16.0,0.001,1.0,1.3699838111480855e-08,1.8674136321195144e-05,222.0,"37.367,20.412"
E01964N3926E02184N3685-BS-M732_E02040N3737_D010_S157D90R270_A002108_S017,BS_manning003/E01964N3926E02184N3685-BS-M732_E02040N3737_D010_S157D90R270_A002108_S017,0.25,7.059290313412959e-09,0.001,0.001,1.008,20.4002,37.3774,37372040,20.0,0.001,1.0,1.7648225783532398e-09,1.8674136321195144e-05,142.0,"37.367,20.082"
E01964N3926E02184N3685-BS-M707_E02022N3782_D010_S157D70R090_A001194_S013,BS_manning003/E01964N3926E02184N3685-BS-M707_E02022N3782_D010_S157D70R090_A001194_S013,0.11,1.9440068854506613e-07,0.001,0.001,0.859,20.221,37.8271,37822022,34.0,0.001,1.0,2.1384075739957275e-08,1.8674136321195144e-05,85.0,"37.697,20.082"
E02020N3739E02658N3366-BS-M732_E02198N3580_D010_S022D50R090_A002108_S017,BS_manning003/E02020N3739E02658N3366-BS-M732_E02198N3580_D010_S022D50R090_A002108_S017,0.39,3.3687120785590276e-09,0.001,0.001,1.78,21.9894,35.8036,35802198,9.0,0.001,1.0,1.3137977106380208e-09,1.8674136321195144e-05,412.0,"35.717,21.732"
E01964N3926E02184N3685-BS-M732_E02011N3737_D010_S157D70R090_A002108_S017,BS_manning003/E01964N3926E02184N3685-BS-M732_E02011N3737_D010_S157D70R090_A002108_S017,0.2,1.8940217957067585e-08,0.001,0.001,0.99,20.1173,37.3774,37372011,12.0,0.001,1.0,3.788043591413517e-09,1.8674136321195144e-05,142.0,"37.367,20.082"
E01964N3926E02184N3685-BS-M754_E02040N3737_D010_S337D50R090_A003524_S022,BS_manning003/E01964N3926E02184N3685-BS-M754_E02040N3737_D010_S337D50R090_A003524_S022,0.38,3.8642240322793215e-09,0.001,0.001,1.558,20.4002,37.3774,37372040,20.0,0.001,1.0,1.4684051322661423e-09,1.8674136321195144e-05,142.0,"37.367,20.082"
E02020N3739E02658N3366-BS-M707_E02171N3580_D010_S022D50R090_A001194_S013,BS_manning003/E02020N3739E02658N3366-BS-M707_E02171N3580_D010_S022D50R090_A001194_S013,0.18,2.4724135131282017e-08,0.001,0.001,1.147,21.7122,35.8036,35802171,10.0,0.001,1.0,4.450344323630763e-09,1.8674136321195144e-05,416.0,"35.717,21.402"
E01964N3926E02184N3685-BS-M732_E02050N3782_D010_S157D50R090_A002108_S017,BS_manning003/E01964N3926E02184N3685-BS-M732_E02050N3782_D010_S157D50R090_A002108_S017,0.13,4.12726794640128e-08,0.001,0.001,0.933,20.5057,37.8271,37822050,19.0,0.001,1.0,5.365448330321665e-09,1.8674136321195144e-05,67.0,"37.697,20.412"
E02020N3739E02658N3366-BS-M707_E02176N3602_D010_S202D50R270_A001194_S013,BS_manning003/E02020N3739E02658N3366-BS-M707_E02176N3602_D010_S202D50R270_A001194_S013,0.19,2.4766484365249197e-08,0.001,0.001,0.995,21.7655,36.0284,36022176,9.0,0.001,1.0,4.705632029397347e-09,1.8674136321195144e-05,412.0,"35.717,21.732"
E02020N3739E02658N3366-BS-M754_E02226N3580_D010_S022D50R090_A003524_S022,BS_manning003/E02020N3739E02658N3366-BS-M754_E02226N3580_D010_S022D50R090_A003524_S022,0.5,1.0867277453104006e-09,0.001,0.001,2.345,22.2667,35.8036,35802226,5.0,0.001,1.0,5.433638726552003e-10,1.8674136321195144e-05,373.0,"35.717,22.062"
E01964N3926E02184N3685-BS-M754_E02040N3737_D010_S157D50R090_A003524_S022,BS_manning003/E01964N3926E02184N3685-BS-M754_E02040N3737_D010_S157D50R090_A003524_S022,0.28,7.028408353536482e-09,0.001,0.001,1.714,20.4002,37.3774,37372040,20.0,0.001,1.0,1.967954338990215e-09,1.8674136321195144e-05,142.0,"37.367,20.082"
E01964N3926E02184N3685-BS-M732_E02045N3760_D010_S157D50R270_A002108_S017,BS_manning003/E01964N3926E02184N3685-BS-M732_E02045N3760_D010_S157D50R270_A002108_S017,0.36,1.1310852551863014e-08,0.001,0.001,1.18,20.4527,37.6022,37602045,34.0,0.001,1.0,4.071906918670685e-09,1.8674136321195144e-05,222.0,"37.367,20.412"
E01964N3926E02184N3685-BS-M707_E02040N3737_D094_S337D30R090_A001194_S013,BS_manning003/E01964N3926E02184N3685-BS-M707_E02040N3737_D094_S337D30R090_A001194_S013,0.07,1.3131599323182717e-06,0.001,0.001,0.472,20.4002,37.3774,37372040,20.0,0.001,1.0,9.192119526227903e-08,1.8674136321195144e-05,142.0,"37.367,20.082"
E01964N3926E02184N3685-BS-M754_E02022N3782_D010_S337D50R090_A003524_S022,BS_manning003/E01964N3926E02184N3685-BS-M754_E02022N3782_D010_S337D50R090_A003524_S022,0.57,5.329598903019084e-09,-0.001,-0.001,2.489,20.221,37.8271,37822022,34.0,0.001,1.0,3.037871374720878e-09,1.8674136321195144e-05,85.0,"37.697,20.082"
E02020N3739E02658N3366-BS-M707_E02226N3580_D010_S202D50R270_A001194_S013,BS_manning003/E02020N3739E02658N3366-BS-M707_E02226N3580_D010_S202D50R270_A001194_S013,0.19,1.6829437944435372e-08,0.001,0.001,0.966,22.2667,35.8036,35802226,5.0,0.001,1.0,3.1975932094427205e-09,1.8674136321195144e-05,373.0,"35.717,22.062"
